2.502305027000000000e+09;-8.106293698919060375e+00;-6.101318745056680370e+00;-1.076870445557574385e+00;-4.216478249406801382e+00;2.296409174795680741e+00;5.747984365937213624e+00
2.502310967000000000e+09;-7.984293698919060489e+00;-5.979318745056680484e+00;-1.076870445557574385e+00;-4.216478249406801382e+00;2.296409174795680741e+00;5.747984365937213624e+00
2.502316061000000000e+09;-7.984293698919060489e+00;-5.979318745056680484e+00;-1.076870445557574385e+00;-4.094478249406801496e+00;2.296409174795680741e+00;5.747984365937213624e+00
2.502321962000000000e+09;-7.984293698919060489e+00;-5.979318745056680484e+00;-1.198870445557531639e+00;-4.094478249406801496e+00;2.296409174795680741e+00;5.747984365937213624e+00
2.502327869000000000e+09;-7.984293698919060489e+00;-5.979318745056680484e+00;-1.198870445557531639e+00;-4.094478249406801496e+00;2.296409174795680741e+00;5.747984365937213624e+00
2.502334680000000000e+09;-7.984293698919060489e+00;-5.979318745056680484e+00;-1.198870445557531639e+00;-4.094478249406801496e+00;2.296409174795680741e+00;5.747984365937213624e+00
2.502341083000000000e+09;-7.984293698919060489e+00;-5.979318745056680484e+00;-1.198870445557531639e+00;-4.094478249406801496e+00;2.296409174795680741e+00;5.747984365937213624e+00
2.502346217000000000e+09;-7.984293698919060489e+00;-5.979318745056680484e+00;-1.198870445557531639e+00;-4.094478249406801496e+00;2.296409174795680741e+00;5.747984365937213624e+00
2.502352099000000000e+09;-7.984293698919060489e+00;-5.857318745056680598e+00;-1.198870445557531639e+00;-4.094478249406801496e+00;2.296409174795680741e+00;5.747984365937213624e+00
2.502358010000000000e+09;-7.984293698919060489e+00;-5.857318745056680598e+00;-1.198870445557531639e+00;-4.094478249406801496e+00;2.296409174795680741e+00;5.747984365937213624e+00
2.502364814000000000e+09;-7.984293698919060489e+00;-5.857318745056680598e+00;-1.198870445557531639e+00;-4.094478249406801496e+00;2.296409174795680741e+00;5.747984365937213624e+00
2.502370750000000000e+09;-7.984293698919060489e+00;-5.857318745056680598e+00;-1.076870445557574385e+00;-4.094478249406801496e+00;2.296409174795680741e+00;5.747984365937213624e+00
2.502375843000000000e+09;-7.984293698919060489e+00;-5.857318745056680598e+00;-1.076870445557574385e+00;-4.094478249406801496e+00;2.296409174795680741e+00;5.747984365937213624e+00
2.502381741000000000e+09;-7.862293698919060603e+00;-5.857318745056680598e+00;-1.076870445557574385e+00;-4.094478249406801496e+00;2.296409174795680741e+00;5.747984365937213624e+00
2.502388958000000000e+09;-7.862293698919060603e+00;-5.857318745056680598e+00;-1.076870445557574385e+00;-4.094478249406801496e+00;2.296409174795680741e+00;5.747984365937213624e+00
2.502394996000000000e+09;-7.862293698919060603e+00;-5.857318745056680598e+00;-1.076870445557574385e+00;-4.094478249406801496e+00;2.296409174795680741e+00;5.869984365937284565e+00
2.502400940000000000e+09;-7.862293698919060603e+00;-5.857318745056680598e+00;-1.198870445557531639e+00;-4.094478249406801496e+00;2.296409174795680741e+00;5.869984365937284565e+00
2.502406035000000000e+09;-7.862293698919060603e+00;-5.857318745056680598e+00;-1.198870445557531639e+00;-4.094478249406801496e+00;2.418409174795680627e+00;5.869984365937284565e+00
2.502411930000000000e+09;-7.984293698919060489e+00;-5.857318745056680598e+00;-1.198870445557531639e+00;-4.094478249406801496e+00;2.418409174795680627e+00;5.869984365937284565e+00
2.502417839000000000e+09;-7.984293698919060489e+00;-5.857318745056680598e+00;-1.198870445557531639e+00;-4.094478249406801496e+00;2.296409174795680741e+00;5.869984365937284565e+00
2.502423737000000000e+09;-8.106293698919060375e+00;-5.857318745056680598e+00;-1.198870445557531639e+00;-4.094478249406801496e+00;2.296409174795680741e+00;5.869984365937284565e+00
2.502429644000000000e+09;-8.106293698919060375e+00;-5.857318745056680598e+00;-1.198870445557531639e+00;-4.094478249406801496e+00;2.296409174795680741e+00;5.869984365937284565e+00
2.502437765000000000e+09;-8.106293698919060375e+00;-5.857318745056680598e+00;-1.198870445557531639e+00;-4.094478249406801496e+00;2.296409174795680741e+00;5.869984365937284565e+00
2.502442893000000000e+09;-7.984293698919060489e+00;-5.857318745056680598e+00;-1.198870445557531639e+00;-4.094478249406801496e+00;2.296409174795680741e+00;5.869984365937284565e+00
2.502448791000000000e+09;-7.984293698919060489e+00;-5.857318745056680598e+00;-1.198870445557531639e+00;-4.216478249406801382e+00;2.296409174795680741e+00;5.869984365937284565e+00
2.502455601000000000e+09;-7.984293698919060489e+00;-5.857318745056680598e+00;-1.198870445557531639e+00;-4.216478249406801382e+00;2.296409174795680741e+00;5.869984365937284565e+00
2.502460687000000000e+09;-7.984293698919060489e+00;-5.857318745056680598e+00;-1.198870445557531639e+00;-4.216478249406801382e+00;2.296409174795680741e+00;5.869984365937284565e+00
2.502466596000000000e+09;-7.984293698919060489e+00;-5.857318745056680598e+00;-1.198870445557531639e+00;-4.094478249406801496e+00;2.296409174795680741e+00;5.869984365937284565e+00
