1.541110022000000000e+09;-1.680740549144449147e+00;-2.032633505769995352e+00;-4.561528054117616193e-01;1.101883804218067198e+00;-1.321949860724238590e-01;6.551392757658049959e-01
1.541115833000000000e+09;-1.558740549144449261e+00;-2.032633505769995352e+00;-4.561528054117616193e-01;1.101883804218067198e+00;-1.321949860724238590e-01;6.551392757658049959e-01
1.541123939000000000e+09;-1.558740549144449261e+00;-2.032633505769995352e+00;-4.561528054117616193e-01;1.101883804218067198e+00;-1.321949860724238590e-01;6.551392757658049959e-01
1.541128974000000000e+09;-1.558740549144449261e+00;-2.032633505769995352e+00;-4.561528054117616193e-01;1.101883804218067198e+00;-1.321949860724238590e-01;6.551392757658049959e-01
1.541134778000000000e+09;-1.558740549144449261e+00;-2.032633505769995352e+00;-4.561528054117616193e-01;1.101883804218067198e+00;-1.321949860724238590e-01;6.551392757658049959e-01
1.541140601000000000e+09;-1.558740549144449261e+00;-2.032633505769995352e+00;-4.561528054117616193e-01;9.798838042180673114e-01;-1.321949860724238590e-01;6.551392757658049959e-01
1.541146411000000000e+09;-1.558740549144449261e+00;-2.154633505769995239e+00;-4.561528054117616193e-01;9.798838042180673114e-01;-1.321949860724238590e-01;6.551392757658049959e-01
1.541152233000000000e+09;-1.558740549144449261e+00;-2.154633505769995239e+00;-4.561528054117616193e-01;9.798838042180673114e-01;-1.321949860724238590e-01;5.331392757659614290e-01
1.541158954000000000e+09;-1.558740549144449261e+00;-2.154633505769995239e+00;-4.561528054117616193e-01;9.798838042180673114e-01;-1.321949860724238590e-01;6.551392757658049959e-01
1.541165328000000000e+09;-1.558740549144449261e+00;-2.154633505769995239e+00;-4.561528054117616193e-01;9.798838042180673114e-01;-1.321949860724238590e-01;6.551392757658049959e-01
1.541170369000000000e+09;-1.558740549144449261e+00;-2.154633505769995239e+00;-4.561528054117616193e-01;9.798838042180673114e-01;-1.321949860724238590e-01;5.331392757659614290e-01
1.541176172000000000e+09;-1.558740549144449261e+00;-2.154633505769995239e+00;-4.561528054117616193e-01;9.798838042180673114e-01;-1.321949860724238590e-01;5.331392757659614290e-01
1.541181992000000000e+09;-1.558740549144449261e+00;-2.154633505769995239e+00;-4.561528054117616193e-01;9.798838042180673114e-01;-1.321949860724238590e-01;5.331392757659614290e-01
1.541188713000000000e+09;-1.558740549144449261e+00;-2.154633505769995239e+00;-3.341528054118043656e-01;8.578838042180674250e-01;-1.321949860724238590e-01;6.551392757658049959e-01
1.541193710000000000e+09;-1.558740549144449261e+00;-2.032633505769995352e+00;-3.341528054118043656e-01;8.578838042180674250e-01;-1.321949860724238590e-01;6.551392757658049959e-01
1.541199530000000000e+09;-1.558740549144449261e+00;-2.032633505769995352e+00;-3.341528054118043656e-01;9.798838042180673114e-01;-1.321949860724238590e-01;6.551392757658049959e-01
