5.460277015141754564e-01;1.264294366541624903e+01;-3.199607977243314583e+00
2.154392640397767344e+00;2.268036060373734841e+01;5.192849344338539286e-01
2.387928429582211187e+00;-7.315685295510413688e+00;1.526621158668239886e-01
1.533298758663229178e+00;1.937236320450390892e+01;-3.485368689668399078e+00
3.273133319793471774e+00;-2.686829620303139876e+01;2.534602168040797077e-01
3.584630665580779585e+00;-2.806468289503241209e+01;-3.887529903132816322e+00
5.603879776114495392e+00;-9.989017969976591971e+00;2.942952610275476055e-01
4.639343345770180704e+00;2.304462946466544704e+00;5.704478847853642343e-01
