5.289174839214937363e-01;2.348113986149606092e+00;2.713914306497269280e+00
4.745912457468318690e-01;2.995901351980163163e+00;3.640822801222959537e+00
4.597373520507733957e+00;5.991038016385590304e+00;5.077979606791957146e+00
5.093026066558925535e+00;-5.341153065094679420e+01;6.861487200484505777e+00
2.268669294953424398e+01;1.964683708615146784e+01;-3.836701573851993174e+00
-1.867089734017263680e+01;3.109941595168480788e+00;5.812104898666108355e-01
-4.396252716495612667e+00;3.113015285052462389e+00;1.332711726245537687e+00
6.109583415417845220e-01;2.878503233849114551e-01;-6.095756055263581885e+00
