8.904260220000000000e+08 1.537199999999999989e+01 8.173999999999999488e+00 1.012966000000000008e+03 -5.612000000000000099e+00 1.390799999999999947e+01 1.023457999999999970e+03 0.000000000000000000e+00 nan
8.904315840000000000e+08 1.537199999999999989e+01 8.173999999999999488e+00 1.012966000000000008e+03 -5.490000000000000213e+00 1.390799999999999947e+01 1.023457999999999970e+03 0.000000000000000000e+00 nan
8.904371310000000000e+08 1.525000000000000000e+01 7.929999999999999716e+00 1.012966000000000008e+03 -5.490000000000000213e+00 1.390799999999999947e+01 1.023457999999999970e+03 0.000000000000000000e+00 nan
8.904449190000000000e+08 1.512800000000000011e+01 7.929999999999999716e+00 1.012844000000000051e+03 -5.490000000000000213e+00 1.390799999999999947e+01 1.023336000000000013e+03 0.000000000000000000e+00 nan
8.904505470000000000e+08 1.512800000000000011e+01 7.929999999999999716e+00 1.012844000000000051e+03 -5.490000000000000213e+00 1.378599999999999959e+01 1.023336000000000013e+03 0.000000000000000000e+00 nan
8.904552840000000000e+08 1.500600000000000023e+01 7.807999999999999829e+00 1.012844000000000051e+03 -5.490000000000000213e+00 1.378599999999999959e+01 1.023336000000000013e+03 0.000000000000000000e+00 nan
8.904608490000000000e+08 1.500600000000000023e+01 7.807999999999999829e+00 1.012844000000000051e+03 -5.368000000000000327e+00 1.378599999999999959e+01 1.023457999999999970e+03 0.000000000000000000e+00 nan
8.904663980000000000e+08 1.512800000000000011e+01 7.807999999999999829e+00 1.012844000000000051e+03 -5.368000000000000327e+00 1.378599999999999959e+01 1.023457999999999970e+03 0.000000000000000000e+00 nan
8.904728670000000000e+08 1.512800000000000011e+01 7.807999999999999829e+00 1.012844000000000051e+03 -5.368000000000000327e+00 1.378599999999999959e+01 1.023457999999999970e+03 0.000000000000000000e+00 nan
8.904809940000000000e+08 1.512800000000000011e+01 7.807999999999999829e+00 1.012844000000000051e+03 -5.246000000000000441e+00 1.378599999999999959e+01 1.023457999999999970e+03 0.000000000000000000e+00 nan
8.904857430000000000e+08 1.512800000000000011e+01 7.807999999999999829e+00 1.012844000000000051e+03 -5.246000000000000441e+00 1.378599999999999959e+01 1.023457999999999970e+03 0.000000000000000000e+00 nan
8.904935360000000000e+08 1.525000000000000000e+01 8.051999999999999602e+00 1.012844000000000051e+03 -5.246000000000000441e+00 1.378599999999999959e+01 1.023457999999999970e+03 0.000000000000000000e+00 nan
8.905008590000000000e+08 1.525000000000000000e+01 8.051999999999999602e+00 1.012844000000000051e+03 -5.123999999999999666e+00 1.378599999999999959e+01 1.023457999999999970e+03 0.000000000000000000e+00 nan
8.905055880000000000e+08 1.525000000000000000e+01 8.173999999999999488e+00 1.012844000000000051e+03 -5.123999999999999666e+00 1.378599999999999959e+01 1.023457999999999970e+03 0.000000000000000000e+00 nan
8.905111510000000000e+08 1.525000000000000000e+01 8.173999999999999488e+00 1.012844000000000051e+03 -5.246000000000000441e+00 1.378599999999999959e+01 1.023457999999999970e+03 0.000000000000000000e+00 nan
8.905167020000000000e+08 1.512800000000000011e+01 8.295999999999999375e+00 1.012844000000000051e+03 -5.246000000000000441e+00 1.378599999999999959e+01 1.023457999999999970e+03 0.000000000000000000e+00 nan
8.905231710000000000e+08 1.525000000000000000e+01 8.417999999999999261e+00 1.012844000000000051e+03 -5.246000000000000441e+00 1.378599999999999959e+01 1.023457999999999970e+03 0.000000000000000000e+00 nan
8.905312970000000000e+08 1.525000000000000000e+01 8.417999999999999261e+00 1.012844000000000051e+03 -5.246000000000000441e+00 1.378599999999999959e+01 1.023457999999999970e+03 0.000000000000000000e+00 nan
8.905360260000000000e+08 1.525000000000000000e+01 8.539999999999999147e+00 1.012844000000000051e+03 -5.246000000000000441e+00 1.378599999999999959e+01 1.023457999999999970e+03 0.000000000000000000e+00 nan
8.905438110000000000e+08 1.537199999999999989e+01 8.417999999999999261e+00 1.012721999999999980e+03 -5.368000000000000327e+00 1.378599999999999959e+01 1.023457999999999970e+03 0.000000000000000000e+00 nan
8.905511230000000000e+08 1.537199999999999989e+01 8.417999999999999261e+00 1.012721999999999980e+03 -5.490000000000000213e+00 1.378599999999999959e+01 1.023457999999999970e+03 0.000000000000000000e+00 nan
8.905558570000000000e+08 1.537199999999999989e+01 8.539999999999999147e+00 1.012844000000000051e+03 -5.490000000000000213e+00 1.378599999999999959e+01 1.023457999999999970e+03 0.000000000000000000e+00 nan
8.905623270000000000e+08 1.537199999999999989e+01 8.295999999999999375e+00 1.012844000000000051e+03 -5.490000000000000213e+00 1.390799999999999947e+01 1.023580000000000041e+03 0.000000000000000000e+00 nan
8.905713000000000000e+08 1.537199999999999989e+01 8.295999999999999375e+00 1.012844000000000051e+03 -5.612000000000000099e+00 1.390799999999999947e+01 1.023580000000000041e+03 0.000000000000000000e+00 nan
8.905760300000000000e+08 1.525000000000000000e+01 8.173999999999999488e+00 1.012844000000000051e+03 -5.612000000000000099e+00 1.390799999999999947e+01 1.023580000000000041e+03 0.000000000000000000e+00 nan
8.905824970000000000e+08 1.500600000000000023e+01 8.051999999999999602e+00 1.012844000000000051e+03 -5.612000000000000099e+00 1.390799999999999947e+01 1.023701999999999998e+03 0.000000000000000000e+00 nan
8.905923790000000000e+08 1.464000000000000057e+01 7.807999999999999829e+00 1.012966000000000008e+03 -5.733999999999999986e+00 1.402999999999999936e+01 1.023701999999999998e+03 0.000000000000000000e+00 nan
8.906027370000000000e+08 1.451800000000000068e+01 7.807999999999999829e+00 1.012966000000000008e+03 -5.733999999999999986e+00 1.402999999999999936e+01 1.023701999999999998e+03 0.000000000000000000e+00 nan
8.906126600000000000e+08 1.439600000000000080e+01 7.807999999999999829e+00 1.012966000000000008e+03 -5.733999999999999986e+00 1.415199999999999925e+01 1.023823999999999955e+03 0.000000000000000000e+00 nan
8.906225450000000000e+08 1.451800000000000068e+01 7.685999999999999943e+00 1.012844000000000051e+03 -5.733999999999999986e+00 1.427399999999999913e+01 1.023823999999999955e+03 0.000000000000000000e+00 nan
8.906324330000000000e+08 1.464000000000000057e+01 7.807999999999999829e+00 1.012844000000000051e+03 -5.733999999999999986e+00 1.439600000000000080e+01 1.023701999999999998e+03 0.000000000000000000e+00 nan
8.906423170000000000e+08 1.488400000000000034e+01 7.929999999999999716e+00 1.012844000000000051e+03 -5.733999999999999986e+00 1.451800000000000068e+01 1.023701999999999998e+03 0.000000000000000000e+00 nan
8.906522040000000000e+08 1.500600000000000023e+01 8.173999999999999488e+00 1.012844000000000051e+03 -5.733999999999999986e+00 1.464000000000000057e+01 1.023701999999999998e+03 0.000000000000000000e+00 nan
8.906620870000000000e+08 1.525000000000000000e+01 8.539999999999999147e+00 1.012721999999999980e+03 -5.733999999999999986e+00 1.476200000000000045e+01 1.023580000000000041e+03 0.000000000000000000e+00 nan
8.906728250000000000e+08 1.537199999999999989e+01 8.662000000000000810e+00 1.012721999999999980e+03 -5.733999999999999986e+00 1.488400000000000034e+01 1.023580000000000041e+03 0.000000000000000000e+00 nan
8.906823270000000000e+08 1.549399999999999977e+01 8.784000000000000696e+00 1.012721999999999980e+03 -5.733999999999999986e+00 1.500600000000000023e+01 1.023457999999999970e+03 0.000000000000000000e+00 nan
8.906922430000000000e+08 1.549399999999999977e+01 8.906000000000000583e+00 1.012721999999999980e+03 -5.733999999999999986e+00 1.500600000000000023e+01 1.023580000000000041e+03 0.000000000000000000e+00 nan
8.907021280000000000e+08 1.525000000000000000e+01 8.784000000000000696e+00 1.012721999999999980e+03 -5.733999999999999986e+00 1.500600000000000023e+01 1.023580000000000041e+03 0.000000000000000000e+00 nan
8.907110950000000000e+08 1.500600000000000023e+01 8.662000000000000810e+00 1.012721999999999980e+03 -5.733999999999999986e+00 1.500600000000000023e+01 1.023580000000000041e+03 0.000000000000000000e+00 nan
8.907158340000000000e+08 1.500600000000000023e+01 8.662000000000000810e+00 1.012721999999999980e+03 -5.612000000000000099e+00 1.500600000000000023e+01 1.023580000000000041e+03 0.000000000000000000e+00 nan
8.907222990000000000e+08 1.476200000000000045e+01 8.417999999999999261e+00 1.012844000000000051e+03 -5.612000000000000099e+00 1.500600000000000023e+01 1.023701999999999998e+03 0.000000000000000000e+00 nan
8.907312630000000000e+08 1.464000000000000057e+01 8.173999999999999488e+00 1.012844000000000051e+03 -5.612000000000000099e+00 1.500600000000000023e+01 1.023701999999999998e+03 0.000000000000000000e+00 nan
8.907360010000000000e+08 1.464000000000000057e+01 8.173999999999999488e+00 1.012844000000000051e+03 -5.490000000000000213e+00 1.500600000000000023e+01 1.023701999999999998e+03 0.000000000000000000e+00 nan
8.907437760000000000e+08 1.451800000000000068e+01 7.929999999999999716e+00 1.012844000000000051e+03 -5.490000000000000213e+00 1.500600000000000023e+01 1.023701999999999998e+03 0.000000000000000000e+00 nan
8.907510920000000000e+08 1.451800000000000068e+01 7.807999999999999829e+00 1.012844000000000051e+03 -5.490000000000000213e+00 1.500600000000000023e+01 1.023701999999999998e+03 0.000000000000000000e+00 nan
8.907558370000000000e+08 1.451800000000000068e+01 7.807999999999999829e+00 1.012844000000000051e+03 -5.368000000000000327e+00 1.500600000000000023e+01 1.023701999999999998e+03 0.000000000000000000e+00 nan
8.907613840000000000e+08 1.439600000000000080e+01 7.442000000000000171e+00 1.012844000000000051e+03 -5.368000000000000327e+00 1.500600000000000023e+01 1.023701999999999998e+03 0.000000000000000000e+00 nan
8.907669440000000000e+08 1.439600000000000080e+01 7.442000000000000171e+00 1.012844000000000051e+03 -5.368000000000000327e+00 1.500600000000000023e+01 1.023580000000000041e+03 0.000000000000000000e+00 nan
8.907734080000000000e+08 1.451800000000000068e+01 7.442000000000000171e+00 1.012844000000000051e+03 -5.368000000000000327e+00 1.500600000000000023e+01 1.023580000000000041e+03 0.000000000000000000e+00 nan
8.907815310000000000e+08 1.464000000000000057e+01 7.685999999999999943e+00 1.012844000000000051e+03 -5.368000000000000327e+00 1.500600000000000023e+01 1.023580000000000041e+03 0.000000000000000000e+00 nan
8.907862820000000000e+08 1.464000000000000057e+01 7.685999999999999943e+00 1.012844000000000051e+03 -5.246000000000000441e+00 1.500600000000000023e+01 1.023580000000000041e+03 0.000000000000000000e+00 nan
