1.158859109000000000e+09 1.378599999999999959e+01 6.831999999999999851e+00 1.012355999999999995e+03 -4.269999999999999574e+00 1.354199999999999982e+01 1.023580000000000041e+03 0.000000000000000000e+00 nan
1.158864783000000000e+09 1.378599999999999959e+01 6.831999999999999851e+00 1.012355999999999995e+03 -4.269999999999999574e+00 1.354199999999999982e+01 1.023580000000000041e+03 0.000000000000000000e+00 nan
1.158869598000000000e+09 1.354199999999999982e+01 6.953999999999999737e+00 1.012355999999999995e+03 -4.269999999999999574e+00 1.354199999999999982e+01 1.023580000000000041e+03 0.000000000000000000e+00 nan
1.158876563000000000e+09 1.354199999999999982e+01 6.953999999999999737e+00 1.012355999999999995e+03 -4.269999999999999574e+00 1.354199999999999982e+01 1.023580000000000041e+03 0.000000000000000000e+00 nan
1.158881418000000000e+09 1.329800000000000004e+01 7.075999999999999623e+00 1.012355999999999995e+03 -4.269999999999999574e+00 1.354199999999999982e+01 1.023580000000000041e+03 0.000000000000000000e+00 nan
1.158887064000000000e+09 1.329800000000000004e+01 7.075999999999999623e+00 1.012355999999999995e+03 -4.269999999999999574e+00 1.354199999999999982e+01 1.023580000000000041e+03 0.000000000000000000e+00 nan
1.158892698000000000e+09 1.317600000000000016e+01 7.198000000000000398e+00 1.012477999999999952e+03 -4.269999999999999574e+00 1.354199999999999982e+01 1.023580000000000041e+03 0.000000000000000000e+00 nan
1.158899253000000000e+09 1.329800000000000004e+01 7.320000000000000284e+00 1.012477999999999952e+03 -4.392000000000000348e+00 1.354199999999999982e+01 1.023701999999999998e+03 0.000000000000000000e+00 nan
1.158905780000000000e+09 1.329800000000000004e+01 7.320000000000000284e+00 1.012477999999999952e+03 -4.392000000000000348e+00 1.354199999999999982e+01 1.023701999999999998e+03 0.000000000000000000e+00 nan
1.158910601000000000e+09 1.329800000000000004e+01 7.442000000000000171e+00 1.012477999999999952e+03 -4.392000000000000348e+00 1.354199999999999982e+01 1.023701999999999998e+03 0.000000000000000000e+00 nan
1.158916249000000000e+09 1.329800000000000004e+01 7.442000000000000171e+00 1.012477999999999952e+03 -4.392000000000000348e+00 1.354199999999999982e+01 1.023580000000000041e+03 0.000000000000000000e+00 nan
1.158923126000000000e+09 1.329800000000000004e+01 7.442000000000000171e+00 1.012477999999999952e+03 -4.392000000000000348e+00 1.354199999999999982e+01 1.023580000000000041e+03 0.000000000000000000e+00 nan
1.158928907000000000e+09 1.329800000000000004e+01 7.442000000000000171e+00 1.012477999999999952e+03 -4.392000000000000348e+00 1.354199999999999982e+01 1.023580000000000041e+03 0.000000000000000000e+00 nan
