7.855519070000000000e+08 1.671399999999999864e+01 8.662000000000000810e+00 1.012477999999999952e+03 -3.172000000000000153e+00 5.123999999999999666e+00 1.023580000000000041e+03 0.000000000000000000e+00
7.855573790000000000e+08 1.671399999999999864e+01 8.662000000000000810e+00 1.012477999999999952e+03 -3.294000000000000039e+00 5.123999999999999666e+00 1.023580000000000041e+03 0.000000000000000000e+00
7.855628410000000000e+08 1.671399999999999864e+01 8.662000000000000810e+00 1.012477999999999952e+03 -3.294000000000000039e+00 5.123999999999999666e+00 1.023580000000000041e+03 0.000000000000000000e+00
7.855692240000000000e+08 1.671399999999999864e+01 8.662000000000000810e+00 1.012477999999999952e+03 -3.294000000000000039e+00 5.123999999999999666e+00 1.023580000000000041e+03 0.000000000000000000e+00
7.855772660000000000e+08 1.671399999999999864e+01 8.662000000000000810e+00 1.012477999999999952e+03 -3.294000000000000039e+00 5.123999999999999666e+00 1.023580000000000041e+03 0.000000000000000000e+00
7.855819050000000000e+08 1.671399999999999864e+01 8.662000000000000810e+00 1.012477999999999952e+03 -3.294000000000000039e+00 5.123999999999999666e+00 1.023580000000000041e+03 0.000000000000000000e+00
7.855896120000000000e+08 1.671399999999999864e+01 8.539999999999999147e+00 1.012477999999999952e+03 -3.294000000000000039e+00 5.123999999999999666e+00 1.023701999999999998e+03 0.000000000000000000e+00
7.855985870000000000e+08 1.683599999999999852e+01 8.662000000000000810e+00 1.012477999999999952e+03 -3.294000000000000039e+00 5.246000000000000441e+00 1.023701999999999998e+03 0.000000000000000000e+00
7.856083870000000000e+08 1.695799999999999841e+01 8.662000000000000810e+00 1.012477999999999952e+03 -3.294000000000000039e+00 5.246000000000000441e+00 1.023701999999999998e+03 0.000000000000000000e+00
7.856181850000000000e+08 1.695799999999999841e+01 8.662000000000000810e+00 1.012355999999999995e+03 -3.294000000000000039e+00 5.246000000000000441e+00 1.023701999999999998e+03 0.000000000000000000e+00
7.856288330000000000e+08 1.695799999999999841e+01 8.784000000000000696e+00 1.012355999999999995e+03 -3.415999999999999925e+00 5.368000000000000327e+00 1.023580000000000041e+03 0.000000000000000000e+00
7.856386290000000000e+08 1.707999999999999829e+01 8.784000000000000696e+00 1.012355999999999995e+03 -3.415999999999999925e+00 5.368000000000000327e+00 1.023580000000000041e+03 0.000000000000000000e+00
7.856484230000000000e+08 1.695799999999999841e+01 8.784000000000000696e+00 1.012355999999999995e+03 -3.415999999999999925e+00 5.368000000000000327e+00 1.023580000000000041e+03 0.000000000000000000e+00
7.856582170000000000e+08 1.695799999999999841e+01 8.784000000000000696e+00 1.012477999999999952e+03 -3.415999999999999925e+00 5.368000000000000327e+00 1.023580000000000041e+03 0.000000000000000000e+00
7.856684810000000000e+08 1.695799999999999841e+01 8.784000000000000696e+00 1.012477999999999952e+03 -3.415999999999999925e+00 5.490000000000000213e+00 1.023701999999999998e+03 0.000000000000000000e+00
7.856783150000000000e+08 1.683599999999999852e+01 8.662000000000000810e+00 1.012355999999999995e+03 -3.415999999999999925e+00 5.490000000000000213e+00 1.023701999999999998e+03 0.000000000000000000e+00
7.856881390000000000e+08 1.683599999999999852e+01 8.539999999999999147e+00 1.012355999999999995e+03 -3.415999999999999925e+00 5.490000000000000213e+00 1.023701999999999998e+03 0.000000000000000000e+00
7.856987840000000000e+08 1.695799999999999841e+01 8.539999999999999147e+00 1.012477999999999952e+03 -3.415999999999999925e+00 5.612000000000000099e+00 1.023701999999999998e+03 0.000000000000000000e+00
7.857085820000000000e+08 1.695799999999999841e+01 8.662000000000000810e+00 1.012477999999999952e+03 -3.415999999999999925e+00 5.612000000000000099e+00 1.023701999999999998e+03 0.000000000000000000e+00
