5.064089004000000000e+09;8.784000000000000341e+01;-2.659600000000000009e+01;1.010892000000000053e+03;8.173999999999999488e+00;-1.317600000000000016e+01;1.019676000000000045e+03
5.064097401000000000e+09;8.784000000000000341e+01;-2.659600000000000009e+01;1.010892000000000053e+03;9.759999999999999787e+00;-1.707999999999999829e+01;1.022847999999999956e+03
5.064102393000000000e+09;7.832399999999999807e+01;-2.818199999999999861e+01;1.009306000000000040e+03;9.759999999999999787e+00;-1.707999999999999829e+01;1.022847999999999956e+03
5.064109123000000000e+09;7.954399999999999693e+01;-2.342399999999999949e+01;1.008940000000000055e+03;8.662000000000000810e+00;-2.293599999999999994e+01;1.020408000000000015e+03
5.064118891000000000e+09;8.283799999999999386e+01;-2.818199999999999861e+01;1.009549999999999955e+03;6.709999999999999964e+00;-2.671799999999999997e+01;1.021750000000000000e+03
5.064129079000000000e+09;8.161799999999999500e+01;-3.110999999999999943e+01;1.010282000000000039e+03;6.831999999999999851e+00;-3.171999999999999886e+01;1.020895999999999958e+03
5.064137484000000000e+09;8.161799999999999500e+01;-3.110999999999999943e+01;1.010282000000000039e+03;7.075999999999999623e+00;-3.855199999999999960e+01;1.018943999999999960e+03
5.064142486000000000e+09;7.807999999999999829e+01;-2.720599999999999952e+01;1.010038000000000011e+03;7.075999999999999623e+00;-3.855199999999999960e+01;1.018943999999999960e+03
5.064149212000000000e+09;7.698199999999999932e+01;-2.879200000000000159e+01;1.008451999999999998e+03;7.564000000000000057e+00;-4.367600000000000193e+01;1.020529999999999973e+03
5.064159366000000000e+09;7.856799999999999784e+01;-3.354999999999999716e+01;1.010038000000000011e+03;7.320000000000000284e+00;-4.660399999999999920e+01;1.024922000000000025e+03
5.064168666000000000e+09;7.588400000000000034e+01;-3.586800000000000210e+01;1.010892000000000053e+03;7.807999999999999829e+00;-5.343599999999999994e+01;1.022360000000000014e+03
5.064178819000000000e+09;7.002800000000000580e+01;-3.342799999999999727e+01;1.010282000000000039e+03;1.061400000000000077e+01;-6.124399999999999977e+01;1.019919999999999959e+03
5.064188670000000000e+09;6.441599999999999682e+01;-2.659600000000000009e+01;1.009793999999999983e+03;1.341999999999999993e+01;-6.526999999999999602e+01;1.025165999999999940e+03
5.064198951000000000e+09;5.331400000000000006e+01;-1.842200000000000060e+01;1.009793999999999983e+03;1.415199999999999925e+01;-7.088200000000000500e+01;1.027728000000000065e+03
5.064209209000000000e+09;4.477400000000000091e+01;-1.903200000000000003e+01;1.010282000000000039e+03;1.439600000000000080e+01;-7.661599999999999966e+01;1.027728000000000065e+03
5.064218607000000000e+09;4.404200000000000159e+01;-2.610800000000000054e+01;1.010525999999999954e+03;1.439600000000000080e+01;-8.149599999999999511e+01;1.028948000000000093e+03
5.064228854000000000e+09;4.123599999999999710e+01;-2.696199999999999974e+01;1.010282000000000039e+03;1.390799999999999947e+01;-8.698600000000000421e+01;1.029557999999999993e+03
5.064239093000000000e+09;3.599000000000000199e+01;-2.183800000000000097e+01;1.010403999999999996e+03;1.256600000000000072e+01;-9.150000000000000000e+01;1.029314000000000078e+03
5.064248485000000000e+09;3.171999999999999886e+01;-1.915399999999999991e+01;1.010159999999999968e+03;1.049200000000000088e+01;-9.430599999999999739e+01;1.030778000000000020e+03
5.064258724000000000e+09;2.867000000000000171e+01;-2.159400000000000119e+01;1.009549999999999955e+03;8.662000000000000810e+00;-9.698999999999999488e+01;1.030900000000000091e+03
5.064268569000000000e+09;2.476599999999999824e+01;-2.439999999999999858e+01;1.010038000000000011e+03;6.222000000000000419e+00;-9.881999999999999318e+01;1.030655999999999949e+03
5.064278757000000000e+09;1.878800000000000026e+01;-2.488800000000000168e+01;1.010769999999999982e+03;3.903999999999999915e+00;-9.955200000000000671e+01;1.030778000000000020e+03
5.064288911000000000e+09;1.000399999999999956e+01;-2.574200000000000088e+01;1.010892000000000053e+03;1.463999999999999968e+00;-1.002840000000000060e+02;1.030046000000000049e+03
5.064297389000000000e+09;-5.855999999999999872e+00;-2.135000000000000142e+01;1.010403999999999996e+03;1.463999999999999968e+00;-1.002840000000000060e+02;1.030046000000000049e+03
5.064302488000000000e+09;-5.855999999999999872e+00;-2.135000000000000142e+01;1.010403999999999996e+03;7.319999999999999840e-01;-1.017480000000000047e+02;1.025654099999999971e+03
5.064309296000000000e+09;-2.025199999999999889e+01;-1.891000000000000014e+01;1.010769999999999982e+03;9.759999999999999787e-01;-9.955200000000000671e+01;1.028703999999999951e+03
