4.545659045000000000e+09;1.781200000000000117e+01;-2.488800000000000168e+01;1.010159999999999968e+03;-4.636000000000000121e+00;1.207799999999999940e+01;1.024067999999999984e+03
4.545664081000000000e+09;1.781200000000000117e+01;-2.488800000000000168e+01;1.010159999999999968e+03;-4.636000000000000121e+00;1.207799999999999940e+01;1.024067999999999984e+03
4.545670805000000000e+09;1.781200000000000117e+01;-2.476599999999999824e+01;1.010159999999999968e+03;-4.636000000000000121e+00;1.207799999999999940e+01;1.024067999999999984e+03
4.545676655000000000e+09;1.781200000000000117e+01;-2.476599999999999824e+01;1.010159999999999968e+03;-4.636000000000000121e+00;1.207799999999999940e+01;1.024067999999999984e+03
4.545681653000000000e+09;1.781200000000000117e+01;-2.476599999999999824e+01;1.010159999999999968e+03;-4.636000000000000121e+00;1.207799999999999940e+01;1.024067999999999984e+03
4.545687477000000000e+09;1.781200000000000117e+01;-2.476599999999999824e+01;1.010159999999999968e+03;-4.636000000000000121e+00;1.207799999999999940e+01;1.024067999999999984e+03
4.545693284000000000e+09;1.793400000000000105e+01;-2.476599999999999824e+01;1.010159999999999968e+03;-4.636000000000000121e+00;1.207799999999999940e+01;1.024067999999999984e+03
4.545699105000000000e+09;1.793400000000000105e+01;-2.476599999999999824e+01;1.010159999999999968e+03;-4.636000000000000121e+00;1.207799999999999940e+01;1.024067999999999984e+03
4.545707339000000000e+09;1.793400000000000105e+01;-2.488800000000000168e+01;1.010159999999999968e+03;-4.636000000000000121e+00;1.207799999999999940e+01;1.024067999999999984e+03
4.545712371000000000e+09;1.793400000000000105e+01;-2.501000000000000156e+01;1.010159999999999968e+03;-4.636000000000000121e+00;1.207799999999999940e+01;1.024067999999999984e+03
4.545718192000000000e+09;1.793400000000000105e+01;-2.501000000000000156e+01;1.010159999999999968e+03;-4.514000000000000234e+00;1.207799999999999940e+01;1.024067999999999984e+03
4.545724001000000000e+09;1.793400000000000105e+01;-2.513200000000000145e+01;1.010159999999999968e+03;-4.514000000000000234e+00;1.207799999999999940e+01;1.024067999999999984e+03
4.545730727000000000e+09;1.781200000000000117e+01;-2.525400000000000134e+01;1.010159999999999968e+03;-4.392000000000000348e+00;1.207799999999999940e+01;1.024067999999999984e+03
4.545736576000000000e+09;1.781200000000000117e+01;-2.525400000000000134e+01;1.010159999999999968e+03;-4.392000000000000348e+00;1.219999999999999929e+01;1.023946000000000026e+03
4.545741574000000000e+09;1.781200000000000117e+01;-2.537600000000000122e+01;1.010159999999999968e+03;-4.392000000000000348e+00;1.219999999999999929e+01;1.023946000000000026e+03
4.545747393000000000e+09;1.781200000000000117e+01;-2.537600000000000122e+01;1.010159999999999968e+03;-4.269999999999999574e+00;1.219999999999999929e+01;1.024067999999999984e+03
4.545754575000000000e+09;1.781200000000000117e+01;-2.537600000000000122e+01;1.010159999999999968e+03;-4.269999999999999574e+00;1.219999999999999929e+01;1.024067999999999984e+03
4.545759621000000000e+09;1.781200000000000117e+01;-2.537600000000000122e+01;1.010159999999999968e+03;-4.269999999999999574e+00;1.219999999999999929e+01;1.024067999999999984e+03
4.545765422000000000e+09;1.781200000000000117e+01;-2.525400000000000134e+01;1.010159999999999968e+03;-4.269999999999999574e+00;1.219999999999999929e+01;1.024067999999999984e+03
4.545772153000000000e+09;1.781200000000000117e+01;-2.525400000000000134e+01;1.010159999999999968e+03;-4.269999999999999574e+00;1.207799999999999940e+01;1.024067999999999984e+03
4.545777156000000000e+09;1.781200000000000117e+01;-2.525400000000000134e+01;1.010159999999999968e+03;-4.147999999999999687e+00;1.207799999999999940e+01;1.024067999999999984e+03
4.545782969000000000e+09;1.781200000000000117e+01;-2.513200000000000145e+01;1.010159999999999968e+03;-4.147999999999999687e+00;1.207799999999999940e+01;1.024067999999999984e+03
4.545788786000000000e+09;1.781200000000000117e+01;-2.513200000000000145e+01;1.010159999999999968e+03;-4.147999999999999687e+00;1.207799999999999940e+01;1.024067999999999984e+03
4.545795978000000000e+09;1.781200000000000117e+01;-2.501000000000000156e+01;1.010159999999999968e+03;-4.147999999999999687e+00;1.207799999999999940e+01;1.024067999999999984e+03
4.545801948000000000e+09;1.781200000000000117e+01;-2.488800000000000168e+01;1.010159999999999968e+03;-4.147999999999999687e+00;1.207799999999999940e+01;1.024190100000000029e+03
4.545807806000000000e+09;1.781200000000000117e+01;-2.488800000000000168e+01;1.010159999999999968e+03;-4.147999999999999687e+00;1.207799999999999940e+01;1.024190100000000029e+03
4.545812805000000000e+09;1.781200000000000117e+01;-2.476599999999999824e+01;1.010038000000000011e+03;-4.147999999999999687e+00;1.207799999999999940e+01;1.024190100000000029e+03
4.545818626000000000e+09;1.781200000000000117e+01;-2.476599999999999824e+01;1.010038000000000011e+03;-4.147999999999999687e+00;1.219999999999999929e+01;1.024311999999999898e+03
4.545824438000000000e+09;1.781200000000000117e+01;-2.476599999999999824e+01;1.010038000000000011e+03;-4.147999999999999687e+00;1.219999999999999929e+01;1.024311999999999898e+03
4.545831167000000000e+09;1.793400000000000105e+01;-2.476599999999999824e+01;1.010159999999999968e+03;-4.147999999999999687e+00;1.207799999999999940e+01;1.024311999999999898e+03
4.545837870000000000e+09;1.793400000000000105e+01;-2.476599999999999824e+01;1.010159999999999968e+03;-4.147999999999999687e+00;1.207799999999999940e+01;1.024311999999999898e+03
4.545844245000000000e+09;1.781200000000000117e+01;-2.476599999999999824e+01;1.010159999999999968e+03;-4.147999999999999687e+00;1.207799999999999940e+01;1.024311999999999898e+03
